video,frame,id,occlusion,x1,y1,x2,y2,content,state,action,gesture,cross,look
video_0003,09348,75,0,848.0,717.38,860.58,740.49,traffic_light,2.0,,,,
video_0003,09349,75,0,846.68,716.84,859.26,739.95,traffic_light,2.0,,,,
video_0003,09350,75,0,845.35,716.29,857.93,739.4,traffic_light,2.0,,,,
video_0003,09351,75,0,844.03,715.74,856.61,738.85,traffic_light,2.0,,,,
video_0003,09352,75,0,843.11,716.06,855.69,739.17,traffic_light,2.0,,,,
video_0003,09353,75,0,842.19,716.38,854.77,739.48,traffic_light,2.0,,,,
video_0003,09354,75,0,841.26,716.69,853.84,739.8,traffic_light,2.0,,,,
video_0003,09355,75,0,840.34,717.01,852.92,740.11,traffic_light,2.0,,,,
video_0003,09356,75,0,839.42,717.33,852.0,740.43,traffic_light,2.0,,,,
video_0003,09357,75,0,838.04,717.3,851.28,741.18,traffic_light,2.0,,,,
video_0003,09358,75,0,836.66,717.27,850.56,741.94,traffic_light,2.0,,,,
video_0003,09359,75,0,835.27,717.24,849.84,742.69,traffic_light,2.0,,,,
video_0003,09360,75,0,833.89,717.21,849.12,743.45,traffic_light,2.0,,,,
video_0003,09361,75,0,832.51,717.18,848.4,744.2,traffic_light,2.0,,,,
video_0003,09362,75,0,831.62,717.01,847.51,744.03,traffic_light,2.0,,,,
video_0003,09363,75,0,830.72,716.84,846.62,743.86,traffic_light,2.0,,,,
video_0003,09364,75,0,829.83,716.66,845.72,743.68,traffic_light,2.0,,,,
video_0003,09365,75,0,828.93,716.49,844.83,743.51,traffic_light,2.0,,,,
video_0003,09366,75,0,828.04,716.32,843.94,743.34,traffic_light,2.0,,,,
video_0003,09367,75,0,826.8,714.3,842.7,741.32,traffic_light,2.0,,,,
video_0003,09368,75,0,825.56,712.29,841.46,739.31,traffic_light,2.0,,,,
video_0003,09369,75,0,824.33,710.27,840.22,737.29,traffic_light,2.0,,,,
video_0003,09370,75,0,823.09,708.26,838.98,735.28,traffic_light,2.0,,,,
video_0003,09371,75,0,821.85,706.24,837.74,733.26,traffic_light,2.0,,,,
video_0003,09372,75,0,821.01,705.66,836.91,732.68,traffic_light,2.0,,,,
video_0003,09373,75,0,820.18,705.09,836.07,732.11,traffic_light,2.0,,,,
video_0003,09374,75,0,819.34,704.51,835.24,731.53,traffic_light,2.0,,,,
video_0003,09375,75,0,818.51,703.94,834.4,730.96,traffic_light,2.0,,,,
video_0003,09376,75,0,817.67,703.36,833.57,730.38,traffic_light,2.0,,,,
video_0003,09377,75,0,816.66,702.09,832.56,729.11,traffic_light,2.0,,,,
video_0003,09378,75,0,815.65,700.82,831.55,727.84,traffic_light,2.0,,,,
video_0003,09379,75,0,814.65,699.56,830.55,726.58,traffic_light,2.0,,,,
video_0003,09380,75,0,813.64,698.29,829.54,725.31,traffic_light,2.0,,,,
video_0003,09381,75,0,812.63,697.02,828.53,724.04,traffic_light,2.0,,,,
video_0003,09382,75,0,811.51,696.13,827.41,723.15,traffic_light,2.0,,,,
video_0003,09383,75,0,810.39,695.24,826.28,722.26,traffic_light,2.0,,,,
video_0003,09384,75,0,809.26,694.34,825.16,721.36,traffic_light,2.0,,,,
video_0003,09385,75,0,808.14,693.45,824.03,720.47,traffic_light,2.0,,,,
video_0003,09386,75,0,807.02,692.56,822.91,719.58,traffic_light,2.0,,,,
video_0003,09387,75,0,806.21,691.98,822.1,719.0,traffic_light,2.0,,,,
video_0003,09388,75,0,805.4,691.41,821.3,718.43,traffic_light,2.0,,,,
video_0003,09389,75,0,804.6,690.83,820.49,717.85,traffic_light,2.0,,,,
video_0003,09390,75,0,803.79,690.26,819.69,717.28,traffic_light,2.0,,,,
video_0003,09391,75,0,802.98,689.68,818.88,716.7,traffic_light,2.0,,,,
video_0003,09392,75,0,801.89,690.08,817.78,717.1,traffic_light,2.0,,,,
video_0003,09393,75,0,800.79,690.49,816.69,717.5,traffic_light,2.0,,,,
video_0003,09394,75,0,799.7,690.89,815.59,717.91,traffic_light,2.0,,,,
video_0003,09395,75,0,798.6,691.3,814.5,718.31,traffic_light,2.0,,,,
video_0003,09396,75,0,797.51,691.7,813.4,718.71,traffic_light,2.0,,,,
video_0003,09397,75,0,797.11,691.51,813.13,718.68,traffic_light,2.0,,,,
video_0003,09398,75,0,796.7,691.32,812.86,718.65,traffic_light,2.0,,,,
video_0003,09399,75,0,796.3,691.14,812.59,718.62,traffic_light,2.0,,,,
video_0003,09400,75,0,795.9,690.95,812.32,718.59,traffic_light,2.0,,,,
video_0003,09401,75,0,795.5,690.76,812.05,718.56,traffic_light,2.0,,,,
video_0003,09402,75,0,795.09,690.57,811.78,718.52,traffic_light,2.0,,,,
video_0003,09403,75,0,794.69,690.38,811.51,718.49,traffic_light,2.0,,,,
video_0003,09404,75,0,794.29,690.2,811.24,718.46,traffic_light,2.0,,,,
video_0003,09405,75,0,793.88,690.01,810.97,718.43,traffic_light,2.0,,,,
video_0003,09406,75,0,793.48,689.82,810.7,718.4,traffic_light,2.0,,,,
video_0003,09407,75,0,793.13,690.02,810.35,718.6,traffic_light,2.0,,,,
video_0003,09408,75,0,792.79,690.22,810.01,718.8,traffic_light,2.0,,,,
video_0003,09409,75,0,792.44,690.43,809.66,719.01,traffic_light,2.0,,,,
video_0003,09410,75,0,792.1,690.63,809.32,719.21,traffic_light,2.0,,,,
video_0003,09411,75,0,791.75,690.83,808.97,719.41,traffic_light,1.0,,,,
video_0003,09412,75,0,791.46,691.33,808.68,719.91,traffic_light,1.0,,,,
video_0003,09413,75,0,791.18,691.83,808.4,720.41,traffic_light,1.0,,,,
video_0003,09414,75,0,790.89,692.34,808.11,720.92,traffic_light,1.0,,,,
video_0003,09415,75,0,790.61,692.84,807.83,721.42,traffic_light,1.0,,,,
video_0003,09416,75,0,790.32,693.34,807.54,721.92,traffic_light,1.0,,,,
video_0003,09417,75,0,789.8,693.72,807.02,722.3,traffic_light,1.0,,,,
video_0003,09418,75,0,789.28,694.1,806.5,722.68,traffic_light,1.0,,,,
video_0003,09419,75,0,788.77,694.48,805.99,723.06,traffic_light,1.0,,,,
video_0003,09420,75,0,788.25,694.86,805.47,723.44,traffic_light,1.0,,,,
video_0003,09421,75,0,787.73,695.24,804.95,723.82,traffic_light,1.0,,,,
video_0003,09422,75,0,787.31,695.38,804.53,723.96,traffic_light,1.0,,,,
video_0003,09423,75,0,786.9,695.52,804.12,724.1,traffic_light,1.0,,,,
video_0003,09424,75,0,786.48,695.65,803.7,724.23,traffic_light,1.0,,,,
video_0003,09425,75,0,786.07,695.79,803.29,724.37,traffic_light,1.0,,,,
video_0003,09426,75,0,785.65,695.93,802.87,724.51,traffic_light,1.0,,,,
video_0003,09427,75,0,785.58,696.05,802.8,724.63,traffic_light,1.0,,,,
video_0003,09428,75,0,785.51,696.17,802.73,724.75,traffic_light,1.0,,,,
video_0003,09429,75,0,785.44,696.29,802.66,724.87,traffic_light,1.0,,,,
video_0003,09430,75,0,785.37,696.41,802.59,724.99,traffic_light,1.0,,,,
video_0003,09431,75,0,785.31,696.53,802.52,725.12,traffic_light,1.0,,,,
video_0003,09432,75,0,785.24,696.66,802.46,725.24,traffic_light,1.0,,,,
video_0003,09433,75,0,785.17,696.78,802.39,725.36,traffic_light,1.0,,,,
video_0003,09434,75,0,785.1,696.9,802.32,725.48,traffic_light,1.0,,,,
video_0003,09435,75,0,785.03,697.02,802.25,725.6,traffic_light,1.0,,,,
video_0003,09436,75,0,784.96,697.14,802.18,725.72,traffic_light,1.0,,,,
video_0003,09437,75,0,784.79,697.49,802.01,726.06,traffic_light,1.0,,,,
video_0003,09438,75,0,784.62,697.83,801.84,726.41,traffic_light,1.0,,,,
video_0003,09439,75,0,784.44,698.18,801.66,726.75,traffic_light,1.0,,,,
video_0003,09440,75,0,784.27,698.52,801.49,727.1,traffic_light,1.0,,,,
video_0003,09441,75,0,784.1,698.87,801.32,727.44,traffic_light,1.0,,,,
video_0003,09442,75,0,784.09,698.88,801.31,727.45,traffic_light,1.0,,,,
video_0003,09443,75,0,784.09,698.89,801.31,727.46,traffic_light,1.0,,,,
video_0003,09444,75,0,784.08,698.9,801.3,727.47,traffic_light,1.0,,,,
video_0003,09445,75,0,784.07,698.92,801.29,727.49,traffic_light,1.0,,,,
video_0003,09446,75,0,784.07,698.93,801.29,727.5,traffic_light,1.0,,,,
video_0003,09447,75,0,784.06,698.94,801.28,727.51,traffic_light,1.0,,,,
video_0003,09448,75,0,784.06,698.95,801.28,727.52,traffic_light,1.0,,,,
video_0003,09449,75,0,784.05,698.96,801.27,727.53,traffic_light,1.0,,,,
video_0003,09450,75,0,784.04,698.97,801.26,727.54,traffic_light,1.0,,,,
video_0003,09451,75,0,784.04,698.99,801.26,727.56,traffic_light,1.0,,,,
video_0003,09452,75,0,784.03,699.0,801.25,727.57,traffic_light,1.0,,,,
video_0003,09453,75,0,784.02,699.01,801.24,727.58,traffic_light,1.0,,,,
video_0003,09454,75,0,784.02,699.02,801.24,727.59,traffic_light,1.0,,,,
video_0003,09455,75,0,784.01,699.03,801.23,727.6,traffic_light,1.0,,,,
video_0003,09456,75,0,784.0,699.04,801.22,727.61,traffic_light,1.0,,,,
video_0003,09457,75,0,784.0,699.05,801.22,727.62,traffic_light,1.0,,,,
video_0003,09458,75,0,783.99,699.07,801.21,727.64,traffic_light,1.0,,,,
video_0003,09459,75,0,783.99,699.08,801.21,727.65,traffic_light,1.0,,,,
video_0003,09460,75,0,783.98,699.09,801.2,727.66,traffic_light,1.0,,,,
video_0003,09461,75,0,783.97,699.1,801.19,727.67,traffic_light,1.0,,,,
video_0003,09462,75,0,783.97,699.11,801.19,727.68,traffic_light,1.0,,,,
video_0003,09463,75,0,783.96,699.12,801.18,727.69,traffic_light,1.0,,,,
video_0003,09464,75,0,783.95,699.14,801.17,727.71,traffic_light,1.0,,,,
video_0003,09465,75,0,783.95,699.15,801.17,727.72,traffic_light,1.0,,,,
video_0003,09466,75,0,783.94,699.16,801.16,727.73,traffic_light,1.0,,,,
video_0003,09467,75,0,783.93,699.17,801.15,727.74,traffic_light,1.0,,,,
video_0003,09468,75,0,783.93,699.18,801.15,727.75,traffic_light,1.0,,,,
video_0003,09469,75,0,783.92,699.19,801.14,727.76,traffic_light,1.0,,,,
video_0003,09470,75,0,783.92,699.21,801.14,727.78,traffic_light,1.0,,,,
video_0003,09471,75,0,783.91,699.22,801.13,727.79,traffic_light,1.0,,,,
video_0003,09472,75,0,783.9,699.23,801.12,727.8,traffic_light,1.0,,,,
video_0003,09473,75,0,783.9,699.24,801.12,727.81,traffic_light,1.0,,,,
video_0003,09474,75,0,783.89,699.25,801.11,727.82,traffic_light,1.0,,,,
video_0003,09475,75,0,783.88,699.26,801.1,727.83,traffic_light,1.0,,,,
video_0003,09476,75,0,783.88,699.27,801.1,727.84,traffic_light,1.0,,,,
video_0003,09477,75,0,783.87,699.29,801.09,727.86,traffic_light,1.0,,,,
video_0003,09478,75,0,783.86,699.3,801.08,727.87,traffic_light,1.0,,,,
video_0003,09479,75,0,783.86,699.31,801.08,727.88,traffic_light,1.0,,,,
video_0003,09480,75,0,783.85,699.32,801.07,727.89,traffic_light,1.0,,,,
video_0003,09481,75,0,783.85,699.33,801.07,727.9,traffic_light,1.0,,,,
video_0003,09482,75,0,783.84,699.34,801.06,727.91,traffic_light,1.0,,,,
video_0003,09483,75,0,783.83,699.36,801.05,727.93,traffic_light,1.0,,,,
video_0003,09484,75,0,783.83,699.37,801.05,727.94,traffic_light,1.0,,,,
video_0003,09485,75,0,783.82,699.38,801.04,727.95,traffic_light,1.0,,,,
video_0003,09486,75,0,783.81,699.39,801.03,727.96,traffic_light,1.0,,,,
video_0003,09487,75,0,783.81,699.4,801.03,727.97,traffic_light,1.0,,,,
video_0003,09488,75,0,783.8,699.41,801.02,727.98,traffic_light,1.0,,,,
video_0003,09489,75,0,783.79,699.42,801.01,727.99,traffic_light,1.0,,,,
video_0003,09490,75,0,783.79,699.44,801.01,728.01,traffic_light,1.0,,,,
video_0003,09491,75,0,783.78,699.45,801.0,728.02,traffic_light,1.0,,,,
video_0003,09492,75,0,783.78,699.46,801.0,728.03,traffic_light,1.0,,,,
video_0003,09493,75,0,783.77,699.47,800.99,728.04,traffic_light,1.0,,,,
video_0003,09494,75,0,783.76,699.48,800.98,728.05,traffic_light,1.0,,,,
video_0003,09495,75,0,783.76,699.49,800.98,728.06,traffic_light,1.0,,,,
video_0003,09496,75,0,783.75,699.51,800.97,728.08,traffic_light,1.0,,,,
video_0003,09497,75,0,783.74,699.52,800.96,728.09,traffic_light,1.0,,,,
video_0003,09498,75,0,783.74,699.53,800.96,728.1,traffic_light,1.0,,,,
video_0003,09499,75,0,783.73,699.54,800.95,728.11,traffic_light,1.0,,,,
video_0003,09500,75,0,783.72,699.55,800.94,728.12,traffic_light,1.0,,,,
video_0003,09501,75,0,783.72,699.56,800.94,728.13,traffic_light,1.0,,,,
video_0003,09502,75,0,783.71,699.57,800.93,728.14,traffic_light,1.0,,,,
video_0003,09503,75,0,783.71,699.59,800.93,728.16,traffic_light,1.0,,,,
video_0003,09504,75,0,783.7,699.6,800.92,728.17,traffic_light,1.0,,,,
video_0003,09505,75,0,783.69,699.61,800.91,728.18,traffic_light,1.0,,,,
video_0003,09506,75,0,783.69,699.62,800.91,728.19,traffic_light,1.0,,,,
video_0003,09507,75,0,783.68,699.63,800.9,728.2,traffic_light,1.0,,,,
video_0003,09508,75,0,783.67,699.64,800.89,728.21,traffic_light,1.0,,,,
video_0003,09509,75,0,783.67,699.66,800.89,728.23,traffic_light,1.0,,,,
video_0003,09510,75,0,783.66,699.67,800.88,728.24,traffic_light,1.0,,,,
video_0003,09511,75,0,783.65,699.68,800.87,728.25,traffic_light,1.0,,,,
video_0003,09512,75,0,783.65,699.69,800.87,728.26,traffic_light,1.0,,,,
video_0003,09513,75,0,783.64,699.7,800.86,728.27,traffic_light,1.0,,,,
video_0003,09514,75,0,783.63,699.71,800.85,728.28,traffic_light,1.0,,,,
video_0003,09515,75,0,783.63,699.73,800.85,728.3,traffic_light,1.0,,,,
video_0003,09516,75,0,783.62,699.74,800.84,728.31,traffic_light,1.0,,,,
video_0003,09517,75,0,783.62,699.75,800.84,728.32,traffic_light,1.0,,,,
video_0003,09518,75,0,783.61,699.76,800.83,728.33,traffic_light,1.0,,,,
video_0003,09519,75,0,783.6,699.77,800.82,728.34,traffic_light,1.0,,,,
video_0003,09520,75,0,783.6,699.78,800.82,728.35,traffic_light,1.0,,,,
video_0003,09521,75,0,783.59,699.79,800.81,728.36,traffic_light,1.0,,,,
video_0003,09522,75,0,783.58,699.81,800.8,728.38,traffic_light,1.0,,,,
video_0003,09523,75,0,783.58,699.82,800.8,728.39,traffic_light,1.0,,,,
video_0003,09524,75,0,783.57,699.83,800.79,728.4,traffic_light,1.0,,,,
video_0003,09525,75,0,783.56,699.84,800.78,728.41,traffic_light,1.0,,,,
video_0003,09526,75,0,783.56,699.85,800.78,728.42,traffic_light,1.0,,,,
video_0003,09527,75,0,783.55,699.86,800.77,728.43,traffic_light,1.0,,,,
video_0003,09528,75,0,783.55,699.88,800.77,728.45,traffic_light,1.0,,,,
video_0003,09529,75,0,783.54,699.89,800.76,728.46,traffic_light,1.0,,,,
video_0003,09530,75,0,783.53,699.9,800.75,728.47,traffic_light,1.0,,,,
video_0003,09531,75,0,783.53,699.91,800.75,728.48,traffic_light,1.0,,,,
video_0003,09532,75,0,783.52,699.92,800.74,728.49,traffic_light,1.0,,,,
video_0003,09533,75,0,783.51,699.93,800.73,728.5,traffic_light,1.0,,,,
video_0003,09534,75,0,783.51,699.94,800.73,728.51,traffic_light,1.0,,,,
video_0003,09535,75,0,783.5,699.96,800.72,728.53,traffic_light,1.0,,,,
video_0003,09536,75,0,783.49,699.97,800.71,728.54,traffic_light,1.0,,,,
video_0003,09537,75,0,783.49,699.98,800.71,728.55,traffic_light,1.0,,,,
video_0003,09538,75,0,783.48,699.99,800.7,728.56,traffic_light,1.0,,,,
video_0003,09539,75,0,783.48,700.0,800.7,728.57,traffic_light,1.0,,,,
video_0003,09540,75,0,783.47,700.01,800.69,728.58,traffic_light,1.0,,,,
video_0003,09541,75,0,783.46,700.03,800.68,728.6,traffic_light,1.0,,,,
video_0003,09542,75,0,783.46,700.04,800.68,728.61,traffic_light,1.0,,,,
video_0003,09543,75,0,783.45,700.05,800.67,728.62,traffic_light,1.0,,,,
video_0003,09544,75,0,783.44,700.06,800.66,728.63,traffic_light,1.0,,,,
video_0003,09545,75,0,783.44,700.07,800.66,728.64,traffic_light,1.0,,,,
video_0003,09546,75,0,783.43,700.08,800.65,728.65,traffic_light,1.0,,,,
video_0003,09547,75,0,783.42,700.09,800.64,728.66,traffic_light,1.0,,,,
video_0003,09548,75,0,783.42,700.11,800.64,728.68,traffic_light,1.0,,,,
video_0003,09549,75,0,783.41,700.12,800.63,728.69,traffic_light,1.0,,,,
video_0003,09550,75,0,783.41,700.13,800.63,728.7,traffic_light,1.0,,,,
video_0003,09551,75,0,783.4,700.14,800.62,728.71,traffic_light,1.0,,,,
video_0003,09552,75,0,783.39,700.15,800.61,728.72,traffic_light,1.0,,,,
video_0003,09553,75,0,783.39,700.16,800.61,728.73,traffic_light,1.0,,,,
video_0003,09554,75,0,783.38,700.18,800.6,728.75,traffic_light,1.0,,,,
video_0003,09555,75,0,783.37,700.19,800.59,728.76,traffic_light,1.0,,,,
video_0003,09556,75,0,783.37,700.2,800.59,728.77,traffic_light,1.0,,,,
video_0003,09557,75,0,783.36,700.21,800.58,728.78,traffic_light,1.0,,,,
video_0003,09558,75,0,783.35,700.22,800.57,728.79,traffic_light,1.0,,,,
video_0003,09559,75,0,783.35,700.23,800.57,728.8,traffic_light,1.0,,,,
video_0003,09560,75,0,783.34,700.25,800.56,728.82,traffic_light,1.0,,,,
video_0003,09561,75,0,783.34,700.26,800.56,728.83,traffic_light,1.0,,,,
video_0003,09562,75,0,783.33,700.27,800.55,728.84,traffic_light,1.0,,,,
video_0003,09563,75,0,783.32,700.28,800.54,728.85,traffic_light,1.0,,,,
video_0003,09564,75,0,783.32,700.29,800.54,728.86,traffic_light,1.0,,,,
video_0003,09565,75,0,783.31,700.3,800.53,728.87,traffic_light,1.0,,,,
video_0003,09566,75,0,783.3,700.31,800.52,728.88,traffic_light,1.0,,,,
video_0003,09567,75,0,783.3,700.33,800.52,728.9,traffic_light,1.0,,,,
video_0003,09568,75,0,783.29,700.34,800.51,728.91,traffic_light,1.0,,,,
video_0003,09569,75,0,783.28,700.35,800.5,728.92,traffic_light,1.0,,,,
video_0003,09570,75,0,783.28,700.36,800.5,728.93,traffic_light,1.0,,,,
video_0003,09571,75,0,783.27,700.37,800.49,728.94,traffic_light,1.0,,,,
video_0003,09572,75,0,783.27,700.38,800.49,728.95,traffic_light,1.0,,,,
video_0003,09573,75,0,783.26,700.4,800.48,728.97,traffic_light,1.0,,,,
video_0003,09574,75,0,783.25,700.41,800.47,728.98,traffic_light,1.0,,,,
video_0003,09575,75,0,783.25,700.42,800.47,728.99,traffic_light,1.0,,,,
video_0003,09576,75,0,783.24,700.43,800.46,729.0,traffic_light,1.0,,,,
video_0003,09577,75,0,783.24,700.42,800.46,728.99,traffic_light,1.0,,,,
video_0003,09578,75,0,783.24,700.42,800.46,728.99,traffic_light,1.0,,,,
video_0003,09579,75,0,783.24,700.41,800.46,728.98,traffic_light,1.0,,,,
video_0003,09580,75,0,783.23,700.41,800.45,728.98,traffic_light,1.0,,,,
video_0003,09581,75,0,783.23,700.4,800.45,728.97,traffic_light,1.0,,,,
video_0003,09582,75,0,783.23,700.4,800.45,728.97,traffic_light,1.0,,,,
video_0003,09583,75,0,783.23,700.39,800.45,728.96,traffic_light,1.0,,,,
video_0003,09584,75,0,783.23,700.39,800.45,728.96,traffic_light,1.0,,,,
video_0003,09585,75,0,783.23,700.38,800.45,728.95,traffic_light,1.0,,,,
video_0003,09586,75,0,783.23,700.38,800.45,728.95,traffic_light,1.0,,,,
video_0003,09587,75,0,783.22,700.37,800.44,728.94,traffic_light,1.0,,,,
video_0003,09588,75,0,783.22,700.37,800.44,728.94,traffic_light,1.0,,,,
video_0003,09589,75,0,783.22,700.36,800.44,728.93,traffic_light,1.0,,,,
video_0003,09590,75,0,783.22,700.36,800.44,728.93,traffic_light,1.0,,,,
video_0003,09591,75,0,783.22,700.35,800.44,728.92,traffic_light,1.0,,,,
video_0003,09592,75,0,783.22,700.35,800.44,728.92,traffic_light,1.0,,,,
video_0003,09593,75,0,783.21,700.34,800.43,728.91,traffic_light,1.0,,,,
video_0003,09594,75,0,783.21,700.34,800.43,728.91,traffic_light,1.0,,,,
video_0003,09595,75,0,783.21,700.33,800.43,728.9,traffic_light,1.0,,,,
video_0003,09596,75,0,783.21,700.33,800.43,728.9,traffic_light,1.0,,,,
video_0003,09597,75,0,783.21,700.32,800.43,728.89,traffic_light,1.0,,,,
video_0003,09598,75,0,783.21,700.32,800.43,728.89,traffic_light,1.0,,,,
video_0003,09599,75,0,783.21,700.31,800.43,728.88,traffic_light,1.0,,,,
video_0003,09600,75,0,783.2,700.31,800.42,728.88,traffic_light,1.0,,,,
video_0003,09601,75,0,783.2,700.3,800.42,728.87,traffic_light,1.0,,,,
video_0003,09602,75,0,783.2,700.3,800.42,728.87,traffic_light,1.0,,,,
video_0003,09603,75,0,783.2,700.29,800.42,728.86,traffic_light,1.0,,,,
video_0003,09604,75,0,783.2,700.29,800.42,728.86,traffic_light,1.0,,,,
video_0003,09605,75,0,783.2,700.28,800.42,728.85,traffic_light,1.0,,,,
video_0003,09606,75,0,783.2,700.28,800.42,728.85,traffic_light,1.0,,,,
video_0003,09607,75,0,783.19,700.27,800.41,728.84,traffic_light,1.0,,,,
video_0003,09608,75,0,783.19,700.27,800.41,728.84,traffic_light,1.0,,,,
video_0003,09609,75,0,783.19,700.26,800.41,728.83,traffic_light,1.0,,,,
video_0003,09610,75,0,783.19,700.26,800.41,728.83,traffic_light,1.0,,,,
video_0003,09611,75,0,783.19,700.25,800.41,728.82,traffic_light,1.0,,,,
video_0003,09612,75,0,783.19,700.25,800.41,728.82,traffic_light,1.0,,,,
video_0003,09613,75,0,783.19,700.24,800.41,728.81,traffic_light,1.0,,,,
video_0003,09614,75,0,783.18,700.24,800.4,728.81,traffic_light,1.0,,,,
video_0003,09615,75,0,783.18,700.23,800.4,728.8,traffic_light,1.0,,,,
video_0003,09616,75,0,783.18,700.23,800.4,728.8,traffic_light,1.0,,,,
video_0003,09617,75,0,783.18,700.22,800.4,728.79,traffic_light,1.0,,,,
video_0003,09618,75,0,783.18,700.22,800.4,728.79,traffic_light,1.0,,,,
video_0003,09619,75,0,783.18,700.21,800.4,728.78,traffic_light,1.0,,,,
video_0003,09620,75,0,783.18,700.21,800.4,728.78,traffic_light,1.0,,,,
video_0003,09621,75,0,783.17,700.2,800.39,728.77,traffic_light,1.0,,,,
video_0003,09622,75,0,783.17,700.2,800.39,728.77,traffic_light,1.0,,,,
video_0003,09623,75,0,783.17,700.19,800.39,728.76,traffic_light,1.0,,,,
video_0003,09624,75,0,783.17,700.19,800.39,728.76,traffic_light,1.0,,,,
video_0003,09625,75,0,783.17,700.18,800.39,728.75,traffic_light,1.0,,,,
video_0003,09626,75,0,783.17,700.18,800.39,728.75,traffic_light,1.0,,,,
video_0003,09627,75,0,783.16,700.17,800.38,728.74,traffic_light,1.0,,,,
video_0003,09628,75,0,783.16,700.17,800.38,728.74,traffic_light,1.0,,,,
video_0003,09629,75,0,783.16,700.16,800.38,728.73,traffic_light,1.0,,,,
video_0003,09630,75,0,783.16,700.16,800.38,728.73,traffic_light,1.0,,,,
video_0003,09631,75,0,783.16,700.15,800.38,728.72,traffic_light,1.0,,,,
video_0003,09632,75,0,783.16,700.15,800.38,728.72,traffic_light,1.0,,,,
video_0003,09633,75,0,783.16,700.14,800.38,728.71,traffic_light,1.0,,,,
video_0003,09634,75,0,783.15,700.14,800.37,728.71,traffic_light,1.0,,,,
video_0003,09635,75,0,783.15,700.13,800.37,728.7,traffic_light,1.0,,,,
video_0003,09636,75,0,783.15,700.13,800.37,728.7,traffic_light,1.0,,,,
video_0003,09637,75,0,783.15,700.12,800.37,728.69,traffic_light,1.0,,,,
video_0003,09638,75,0,783.15,700.12,800.37,728.69,traffic_light,1.0,,,,
video_0003,09639,75,0,783.15,700.11,800.37,728.68,traffic_light,1.0,,,,
video_0003,09640,75,0,783.15,700.11,800.37,728.68,traffic_light,1.0,,,,
video_0003,09641,75,0,783.14,700.1,800.36,728.67,traffic_light,1.0,,,,
video_0003,09642,75,0,783.14,700.1,800.36,728.67,traffic_light,1.0,,,,
video_0003,09643,75,0,783.14,700.09,800.36,728.66,traffic_light,1.0,,,,
video_0003,09644,75,0,783.14,700.09,800.36,728.66,traffic_light,1.0,,,,
video_0003,09645,75,0,783.14,700.08,800.36,728.65,traffic_light,1.0,,,,
video_0003,09646,75,0,783.14,700.08,800.36,728.65,traffic_light,1.0,,,,
video_0003,09647,75,0,783.14,700.07,800.36,728.64,traffic_light,1.0,,,,
video_0003,09648,75,0,783.13,700.07,800.35,728.64,traffic_light,1.0,,,,
video_0003,09649,75,0,783.13,700.06,800.35,728.63,traffic_light,1.0,,,,
video_0003,09650,75,0,783.13,700.06,800.35,728.63,traffic_light,1.0,,,,
video_0003,09651,75,0,783.13,700.05,800.35,728.62,traffic_light,1.0,,,,
video_0003,09652,75,0,783.13,700.05,800.35,728.62,traffic_light,1.0,,,,
video_0003,09653,75,0,783.13,700.04,800.35,728.61,traffic_light,1.0,,,,
video_0003,09654,75,0,783.13,700.04,800.35,728.61,traffic_light,1.0,,,,
video_0003,09655,75,0,783.12,700.03,800.34,728.6,traffic_light,1.0,,,,
video_0003,09656,75,0,783.12,700.03,800.34,728.6,traffic_light,1.0,,,,
video_0003,09657,75,0,783.12,700.02,800.34,728.59,traffic_light,1.0,,,,
video_0003,09658,75,0,783.12,700.02,800.34,728.59,traffic_light,1.0,,,,
video_0003,09659,75,0,783.12,700.01,800.34,728.58,traffic_light,1.0,,,,
video_0003,09660,75,0,783.12,700.01,800.34,728.58,traffic_light,1.0,,,,
video_0003,09661,75,0,783.11,700.0,800.33,728.57,traffic_light,1.0,,,,
video_0003,09662,75,0,783.11,700.0,800.33,728.57,traffic_light,1.0,,,,
video_0003,09663,75,0,783.11,699.99,800.33,728.56,traffic_light,1.0,,,,
video_0003,09664,75,0,783.11,699.99,800.33,728.56,traffic_light,1.0,,,,
video_0003,09665,75,0,783.11,699.98,800.33,728.55,traffic_light,1.0,,,,
video_0003,09666,75,0,783.11,699.98,800.33,728.55,traffic_light,1.0,,,,
video_0003,09667,75,0,783.11,699.97,800.33,728.54,traffic_light,1.0,,,,
video_0003,09668,75,0,783.1,699.97,800.32,728.54,traffic_light,1.0,,,,
video_0003,09669,75,0,783.1,699.96,800.32,728.53,traffic_light,1.0,,,,
video_0003,09670,75,0,783.1,699.96,800.32,728.53,traffic_light,1.0,,,,
video_0003,09671,75,0,783.1,699.95,800.32,728.52,traffic_light,1.0,,,,
video_0003,09672,75,0,783.1,699.95,800.32,728.52,traffic_light,1.0,,,,
video_0003,09673,75,0,783.1,699.94,800.32,728.51,traffic_light,1.0,,,,
video_0003,09674,75,0,783.1,699.94,800.32,728.51,traffic_light,1.0,,,,
video_0003,09675,75,0,783.09,699.93,800.31,728.5,traffic_light,1.0,,,,
video_0003,09676,75,0,783.09,699.93,800.31,728.5,traffic_light,1.0,,,,
video_0003,09677,75,0,783.09,699.92,800.31,728.49,traffic_light,1.0,,,,
video_0003,09678,75,0,783.09,699.92,800.31,728.49,traffic_light,1.0,,,,
video_0003,09679,75,0,783.09,699.91,800.31,728.48,traffic_light,1.0,,,,
